file_name,cwe
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00001.java#L71,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00002.java#L72,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00011.java#L54,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00028.java#L57,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00045.java#L62,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00060.java#L76,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00061.java#L74,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00062.java#L77,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00063.java#L77,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00064.java#L78,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00131.java#L72,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00132.java#L77,22
https://github.com/mariia10/sast-suit/blob/6adcad57d28feb229625f1f10c53f5e3625e1b62/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest00133.java#L63,22
